,job_id,inferred,type
11469,3701302138,0,Paid paternity leave
11470,3701302138,0,Disability insurance
11471,3701302147,0,Medical insurance
11472,3701302147,0,Vision insurance
11473,3701302147,0,Dental insurance
11474,3701302147,0,401k
11475,3701302147,0,Disability insurance
11476,3701302166,1,401k
11477,3701302204,1,Dental insurance
11478,3701302204,1,401k
11479,3701302204,1,Paid paternity leave
11480,3701302207,1,401k
11481,3701302207,1,Commuter benefits
11482,3701302242,1,401k
11483,3701302248,0,401k
11484,3701302250,0,Dental insurance
11485,3701302250,0,Vision insurance
11486,3701302250,0,Medical insurance
11487,3701302250,0,401k
11488,3701302250,0,Disability insurance
11489,3701302262,0,Medical insurance
11490,3701302262,0,Vision insurance
11491,3701302262,0,Dental insurance
11492,3701302262,0,401k
11493,3701302263,1,Disability insurance
11494,3701302301,0,Medical insurance
11495,3701302301,0,Vision insurance
11496,3701302301,0,Dental insurance
11497,3701302301,0,401k
11498,3701302301,0,Tuition assistance
11499,3701302301,0,Disability insurance
11500,3701302328,0,Medical insurance
11501,3701302328,0,Vision insurance
11502,3701302328,0,Dental insurance
11503,3701302328,0,401k
11504,3701302328,0,Disability insurance
11505,3701302328,0,Student loan assistance
11506,3701302328,0,Tuition assistance
11507,3694153542,1,401k
11508,3694158009,1,Vision insurance
11509,3701302343,0,Medical insurance
11510,3701302343,0,Vision insurance
11511,3701302343,0,Dental insurance
11512,3701302343,0,401k
11513,3701302345,1,401k
11514,3701302353,1,401k
11515,3701302353,1,Disability insurance
11516,3701302400,0,Medical insurance
11517,3701302400,0,Vision insurance
11518,3701302400,0,401k
11519,3701302400,0,Paid paternity leave
11520,3701302400,0,Disability insurance
11521,3701302400,0,Dental insurance
11522,3701302400,0,Paid maternity leave
11523,3701302517,1,401k
11524,3701302521,1,401k
11525,3701302716,1,401k
11526,3701302762,1,401k
11527,3701302762,1,Commuter benefits
11528,3701302762,1,Disability insurance
11529,3701302763,0,Medical insurance
11530,3701302763,0,Vision insurance
11531,3701302763,0,Dental insurance
11532,3701302763,0,401k
11533,3701302763,0,Tuition assistance
11534,3701302764,0,Medical insurance
11535,3701302764,0,Vision insurance
11536,3701302764,0,Dental insurance
11537,3701302764,0,Commuter benefits
11538,3701302783,0,Medical insurance
11539,3701302783,0,Vision insurance
11540,3701302783,0,Dental insurance
11541,3701302783,0,401k
11542,3701302783,0,Paid paternity leave
11543,3701302783,0,Paid maternity leave
11544,3701302783,0,Disability insurance
11545,3701302785,0,Medical insurance
11546,3701302785,0,Vision insurance
11547,3701302785,0,Dental insurance
11548,3701302785,0,401k
11549,3701302791,0,Medical insurance
11550,3701302791,0,Vision insurance
11551,3701302791,0,Dental insurance
11552,3701302791,0,401k
11553,3701302809,0,Medical insurance
11554,3701302809,0,Vision insurance
11555,3701302809,0,Dental insurance
11556,3701302809,0,Pension plan
11557,3701302809,0,401k
11558,3701302809,0,Disability insurance
11559,3701302809,0,Commuter benefits
11560,3701302809,0,Paid paternity leave
11561,3701302809,0,Paid maternity leave
11562,3701302818,1,Dental insurance
11563,3701302818,1,Vision insurance
11564,3701302818,1,401k
11565,3701302837,0,Vision insurance
11566,3701302837,0,Dental insurance
11567,3701303005,0,Medical insurance
11568,3701303005,0,Vision insurance
11569,3701303005,0,Dental insurance
11570,3701303005,0,401k
11571,3701303007,0,Medical insurance
11572,3701303007,0,Vision insurance
11573,3701303007,0,Dental insurance
11574,3701303007,0,401k
11575,3701303011,0,Medical insurance
11576,3701303011,0,Vision insurance
11577,3701303011,0,Dental insurance
11578,3701303011,0,401k
11579,3701303031,0,Medical insurance
11580,3701303031,0,Vision insurance
11581,3701303031,0,Dental insurance
11582,3701303031,0,401k
11583,3701303031,0,Tuition assistance
11584,3701303031,0,Disability insurance
11585,3701303049,1,401k
11586,3701303066,0,Medical insurance
11587,3701303066,0,Vision insurance
11588,3701303066,0,401k
11589,3701303080,1,401k
11590,3701303082,1,Dental insurance
11591,3701303097,1,401k
11592,3701303098,0,Medical insurance
11593,3701303098,0,Vision insurance
11594,3701303098,0,Dental insurance
11595,3701303098,0,401k
11596,3701303098,0,Tuition assistance
11597,3701303110,1,Vision insurance
11598,3701303110,1,401k
11599,3701303110,1,Commuter benefits
11600,3701303149,1,Medical insurance
11601,3701303149,1,Disability insurance
11602,3701303169,0,Pension plan
11603,3701303169,0,Dental insurance
11604,3701303169,0,401k
11605,3701303169,0,Vision insurance
11606,3701303169,0,Medical insurance
11607,3701303169,0,Disability insurance
11608,3701303235,0,Medical insurance
11609,3701303235,0,Vision insurance
11610,3701303235,0,Dental insurance
11611,3701303235,0,401k
11612,3701303235,0,Paid maternity leave
11613,3701303235,0,Paid paternity leave
11614,3701303235,0,Tuition assistance
11615,3701303235,0,Disability insurance
11616,3701303244,1,401k
11617,3701303269,1,401k
11618,3701303554,0,Medical insurance
11619,3701303554,0,Vision insurance
11620,3701303554,0,Dental insurance
11621,3701303554,0,401k
11622,3701303563,1,401k
11623,3701303639,0,Medical insurance
11624,3701303639,0,Vision insurance
11625,3701303639,0,Dental insurance
11626,3701303639,0,401k
11627,3701303668,0,Medical insurance
11628,3701303668,0,Vision insurance
11629,3701303668,0,Dental insurance
11630,3701303668,0,401k
11631,3701303689,0,Medical insurance
11632,3701303754,0,Medical insurance
11633,3701303754,0,Vision insurance
11634,3701303754,0,Dental insurance
11635,3701303754,0,401k
11636,3701303754,0,Disability insurance
11637,3701303962,0,Medical insurance
11638,3701303962,0,Vision insurance
11639,3701303962,0,Dental insurance
11640,3701303962,0,401k
11641,3701303962,0,Paid paternity leave
11642,3701303962,0,Tuition assistance
11643,3701303962,0,Paid maternity leave
11644,3701303962,0,Child care support
11645,3701303962,0,Student loan assistance
11646,3701303962,0,Disability insurance
11647,3701303962,0,Commuter benefits
11648,3701303962,0,Pension plan
11649,3701304011,1,401k
11650,3701304011,1,Vision insurance
11651,3701304034,0,Medical insurance
11652,3701304034,0,Vision insurance
11653,3701304034,0,Dental insurance
11654,3701304034,0,401k
11655,3701304034,0,Paid paternity leave
11656,3701304034,0,Paid maternity leave
11657,3701304034,0,Pension plan
11658,3701304034,0,Commuter benefits
11659,3701304034,0,Disability insurance
11660,3701304040,0,Medical insurance
11661,3701304040,0,Vision insurance
11662,3701304040,0,Dental insurance
11663,3701304040,0,Paid maternity leave
11664,3701304040,0,Paid paternity leave
11665,3701304040,0,Commuter benefits
11666,3701304040,0,Disability insurance
11667,3701304047,0,Medical insurance
11668,3701304047,0,Vision insurance
11669,3701304047,0,Dental insurance
11670,3701304047,0,401k
11671,3701304047,0,Paid maternity leave
11672,3701304047,0,Paid paternity leave
11673,3701304047,0,Disability insurance
11674,3701304061,0,Medical insurance
11675,3701304061,0,Vision insurance
11676,3701304061,0,Dental insurance
11677,3701304061,0,401k
11678,3701304061,0,Paid paternity leave
11679,3701304061,0,Paid maternity leave
11680,3701304061,0,Tuition assistance
11681,3701304061,0,Student loan assistance
11682,3701304061,0,Child care support
11683,3701304061,0,Disability insurance
11684,3701304068,0,Medical insurance
11685,3701304068,0,Vision insurance
11686,3701304068,0,Dental insurance
11687,3701304068,0,401k
11688,3701304068,0,Paid paternity leave
11689,3701304068,0,Paid maternity leave
11690,3701304068,0,Pension plan
11691,3701304068,0,Commuter benefits
11692,3701304068,0,Student loan assistance
11693,3701304068,0,Tuition assistance
11694,3701304068,0,Disability insurance
11695,3701304329,0,Medical insurance
11696,3701304329,0,Vision insurance
11697,3701304329,0,Dental insurance
11698,3701304329,0,401k
11699,3701304375,0,Medical insurance
11700,3701304375,0,Vision insurance
11701,3701304375,0,Dental insurance
11702,3701304375,0,401k
11703,3701304502,1,401k
11704,3701304516,0,Medical insurance
11705,3701304516,0,Vision insurance
11706,3701304516,0,Dental insurance
11707,3701304531,1,401k
11708,3701304906,1,401k
11709,3701304906,1,Vision insurance
11710,3701304908,1,401k
11711,3701304968,0,Medical insurance
11712,3701304968,0,Vision insurance
11713,3701304968,0,Dental insurance
11714,3701304968,0,401k
11715,3701304968,0,Tuition assistance
11716,3701305067,1,401k
11717,3701305100,1,401k
11718,3701305101,1,401k
11719,3701305188,0,Medical insurance
11720,3701305188,0,Vision insurance
11721,3701305188,0,Dental insurance
11722,3701305188,0,401k
11723,3701305249,1,Medical insurance
11724,3701305249,1,Vision insurance
11725,3701305249,1,Dental insurance
11726,3701305249,1,401k
11727,3701305249,1,Commuter benefits
11728,3701305249,1,Tuition assistance
11729,3701305249,1,Disability insurance
11730,3701305251,1,401k
11731,3701305340,1,Dental insurance
11732,3694155255,0,Medical insurance
11733,3694155255,0,Vision insurance
11734,3694155255,0,Dental insurance
11735,3694155255,0,401k
11736,3694155255,0,Paid maternity leave
11737,3694155255,0,Paid paternity leave
11738,3694155255,0,Commuter benefits
11739,3694155255,0,Disability insurance
11740,3694156046,1,401k
11741,3701305376,1,Medical insurance
11742,3701305378,1,401k
11743,3701305387,0,Medical insurance
11744,3701305387,0,Vision insurance
11745,3701305387,0,Dental insurance
11746,3701305410,0,Medical insurance
11747,3701305410,0,Vision insurance
11748,3701305410,0,Dental insurance
11749,3701305410,0,401k
11750,3701305410,0,Paid paternity leave
11751,3701305410,0,Paid maternity leave
11752,3701305410,0,Disability insurance
11753,3701305410,0,Tuition assistance
11754,3701305814,1,Vision insurance
11755,3701305814,1,401k
11756,3701305836,1,401k
11757,3701305856,0,Medical insurance
11758,3701305856,0,Vision insurance
11759,3701305856,0,Dental insurance
11760,3701305856,0,401k
11761,3701305867,0,Medical insurance
11762,3701305867,0,Dental insurance
11763,3701305867,0,401k
11764,3701305867,0,Vision insurance
11765,3701305867,0,Paid maternity leave
11766,3701305867,0,Paid paternity leave
11767,3701305867,0,Disability insurance
11768,3701305891,0,Medical insurance
11769,3701305891,0,Vision insurance
11770,3701305891,0,Dental insurance
11771,3701305891,0,401k
11772,3701305891,0,Child care support
11773,3701305891,0,Paid maternity leave
11774,3701305891,0,Paid paternity leave
11775,3701305891,0,Tuition assistance
11776,3701305891,0,Disability insurance
11777,3701305896,1,Disability insurance
11778,3701305951,1,401k
11779,3701305951,1,Disability insurance
11780,3701305995,1,Medical insurance
11781,3701305997,0,Medical insurance
11782,3701305997,0,Vision insurance
11783,3701305997,0,Dental insurance
11784,3701305997,0,401k
11785,3701305997,0,Paid maternity leave
11786,3701305997,0,Paid paternity leave
11787,3701305997,0,Disability insurance
11788,3701306268,1,Medical insurance
11789,3701306298,0,401k
11790,3701306298,0,Dental insurance
11791,3701306298,0,Vision insurance
11792,3701306298,0,Medical insurance
11793,3701306298,0,Paid maternity leave
11794,3701306298,0,Commuter benefits
11795,3701306298,0,Disability insurance
11796,3701306298,0,Paid paternity leave
11797,3701306319,0,Medical insurance
11798,3701306319,0,Vision insurance
11799,3701306319,0,Dental insurance
11800,3701306319,0,401k
11801,3701306319,0,Commuter benefits
11802,3701306336,0,Medical insurance
11803,3701306336,0,Vision insurance
11804,3701306336,0,Dental insurance
11805,3701306336,0,401k
11806,3701306377,0,Medical insurance
11807,3701306377,0,Vision insurance
11808,3701306377,0,Dental insurance
11809,3701306388,1,401k
11810,3701306388,1,Vision insurance
11811,3701306417,1,Medical insurance
11812,3701306420,0,Medical insurance
11813,3701306420,0,Vision insurance
11814,3701306420,0,Dental insurance
11815,3701306420,0,401k
11816,3701306845,0,Medical insurance
11817,3701306845,0,Vision insurance
11818,3701306845,0,Dental insurance
11819,3701306845,0,401k
11820,3701306845,0,Pension plan
11821,3701306845,0,Commuter benefits
11822,3701306960,1,401k
11823,3701306960,1,Commuter benefits
11824,3701306960,1,Disability insurance
11825,3701306966,1,401k
11826,3701307005,1,401k
11827,3701307130,1,Medical insurance
11828,3701307158,0,Medical insurance
11829,3701307158,0,Vision insurance
11830,3701307158,0,Dental insurance
11831,3701307158,0,401k
11832,3701307158,1,Disability insurance
11833,3701307241,0,Medical insurance
11834,3701307241,0,Vision insurance
11835,3701307241,0,Dental insurance
11836,3701307241,0,401k
11837,3701307291,0,Medical insurance
11838,3701307291,0,Vision insurance
11839,3701307291,0,Dental insurance
11840,3701307291,0,401k
11841,3701307291,0,Child care support
11842,3701307291,0,Commuter benefits
11843,3701307291,0,Tuition assistance
11844,3701307291,0,Disability insurance
11845,3701307310,0,Medical insurance
11846,3701307310,0,Vision insurance
11847,3701307310,0,Dental insurance
11848,3701307310,0,401k
11849,3701307310,0,Paid maternity leave
11850,3701307310,0,Paid paternity leave
11851,3701307310,0,Tuition assistance
11852,3701307310,0,Disability insurance
11853,3701307320,0,Medical insurance
11854,3701307320,0,Vision insurance
11855,3701307320,0,Dental insurance
11856,3701307320,0,401k
11857,3701307322,0,Commuter benefits
11858,3701307710,1,401k
11859,3701307719,0,Medical insurance
11860,3701307719,0,Vision insurance
11861,3701307719,0,Dental insurance
11862,3701307719,0,401k
11863,3701307719,0,Tuition assistance
11864,3701307736,1,Pension plan
11865,3701307754,0,Medical insurance
11866,3701307754,0,Dental insurance
11867,3701307754,0,401k
11868,3701307844,0,Medical insurance
11869,3701307844,0,Vision insurance
11870,3701307844,0,Dental insurance
11871,3701307844,0,401k
11872,3701307848,1,Commuter benefits
11873,3701307848,1,401k
11874,3701308058,0,Medical insurance
11875,3701308058,0,Vision insurance
11876,3701308058,0,Dental insurance
11877,3701308058,0,401k
11878,3701308159,0,Medical insurance
11879,3701308159,0,Vision insurance
11880,3701308159,0,Dental insurance
11881,3701308159,0,401k
11882,3701308172,1,Vision insurance
11883,3701308174,0,Medical insurance
11884,3701308174,0,Vision insurance
11885,3701308174,0,401k
11886,3701308174,0,Dental insurance
11887,3701308182,0,Medical insurance
11888,3701308182,0,Vision insurance
11889,3701308182,0,Dental insurance
11890,3701308182,0,401k
11891,3701308182,0,Tuition assistance
11892,3701308182,0,Disability insurance
11893,3701308209,1,401k
11894,3701308216,1,401k
11895,3701308219,0,Medical insurance
11896,3701308219,0,Vision insurance
11897,3701308219,0,Dental insurance
11898,3701308219,0,401k
11899,3701308219,0,Pension plan
11900,3701308219,0,Commuter benefits
11901,3701308226,0,Medical insurance
11902,3701308226,0,Vision insurance
11903,3701308226,0,Dental insurance
11904,3701308226,0,401k
11905,3701308229,0,Commuter benefits
11906,3701308230,0,Medical insurance
11907,3701308230,0,Vision insurance
11908,3701308230,0,Dental insurance
11909,3701308231,1,401k
11910,3701308231,1,Dental insurance
11911,3701308231,1,Medical insurance
11912,3701308231,1,Vision insurance
11913,3694142016,1,Vision insurance
11914,3701308251,1,Vision insurance
11915,3701308256,0,Medical insurance
11916,3701308256,0,Vision insurance
11917,3701308256,0,Dental insurance
11918,3701308256,0,401k
11919,3701308256,0,Tuition assistance
11920,3701308256,0,Disability insurance
11921,3701308599,0,Medical insurance
11922,3701308599,0,Vision insurance
11923,3701308599,0,Dental insurance
11924,3701308599,0,401k
11925,3701308689,0,Medical insurance
11926,3701308689,0,Vision insurance
11927,3701308689,0,Dental insurance
11928,3701308689,0,401k
11929,3701308689,0,Tuition assistance
11930,3701308689,0,Disability insurance
11931,3701308713,1,Tuition assistance
11932,3701308748,0,Medical insurance
11933,3701308748,0,Vision insurance
11934,3701308748,0,Dental insurance
11935,3701308748,0,401k
11936,3701308748,0,Disability insurance
11937,3701308748,0,Paid maternity leave
11938,3701308748,0,Paid paternity leave
11939,3701308755,0,Medical insurance
11940,3701308755,0,Vision insurance
11941,3701308755,0,Dental insurance
11942,3701308755,0,401k
11943,3701308755,0,Paid maternity leave
11944,3701308755,0,Disability insurance
11945,3701308756,1,401k
11946,3701308804,1,Disability insurance
11947,3701308804,1,401k
11948,3701308826,1,401k
11949,3701308830,0,Medical insurance
11950,3701308830,0,Vision insurance
11951,3701308830,0,Dental insurance
11952,3701308830,0,401k
11953,3701308830,0,Pension plan
11954,3701308859,0,Medical insurance
11955,3701308859,0,Vision insurance
11956,3701308859,0,Dental insurance
11957,3701308859,0,401k
11958,3701308859,0,Pension plan
11959,3701308870,0,Medical insurance
11960,3701308870,0,Vision insurance
11961,3701308870,0,Dental insurance
11962,3701308870,0,401k
11963,3701309007,1,401k
11964,3701309017,0,Commuter benefits
11965,3701309443,0,Medical insurance
11966,3701309443,0,Vision insurance
11967,3701309443,0,Dental insurance
11968,3701309443,0,401k
11969,3701309443,1,Disability insurance
11970,3701309443,1,Commuter benefits
11971,3701309446,0,Medical insurance
11972,3701309446,0,Vision insurance
11973,3701309446,0,Dental insurance
11974,3701309446,0,401k
11975,3701309446,0,Student loan assistance
11976,3701309509,0,Medical insurance
11977,3701309509,0,Dental insurance
11978,3701309515,1,Dental insurance
11979,3701309515,1,401k
11980,3701309515,1,Pension plan
11981,3701309515,1,Disability insurance
11982,3701309515,1,Commuter benefits
11983,3701309542,1,401k
11984,3701309582,1,401k
11985,3701309610,0,Medical insurance
11986,3701309610,0,Vision insurance
11987,3701309610,0,Dental insurance
11988,3701309610,0,401k
11989,3701309861,0,Medical insurance
11990,3701309861,0,Vision insurance
11991,3701309861,0,Dental insurance
11992,3701309861,0,401k
11993,3701309872,0,Medical insurance
11994,3701309872,0,Vision insurance
11995,3701309872,0,Dental insurance
11996,3701309872,0,401k
11997,3701309872,0,Disability insurance
11998,3701309969,0,Medical insurance
11999,3701309969,0,Vision insurance
12000,3701309969,0,401k
12001,3701309969,0,Pension plan
12002,3701309971,1,401k
12003,3701310125,1,401k
12004,3701310213,1,401k
12005,3701310213,1,Paid maternity leave
12006,3701310226,1,401k
12007,3701310242,1,401k
12008,3701310254,1,401k
12009,3701310275,1,401k
12010,3701310346,0,Medical insurance
12011,3701310346,0,Dental insurance
12012,3701310346,0,Vision insurance
12013,3701310346,0,401k
12014,3701310354,1,401k
12015,3701310406,1,Medical insurance
12016,3701310406,1,401k
12017,3701310438,1,Pension plan
12018,3701310462,1,Dental insurance
12019,3701310634,1,401k
12020,3701310637,0,Medical insurance
12021,3701310637,0,Vision insurance
12022,3701310637,0,Dental insurance
12023,3701310637,0,Pension plan
12024,3701310637,0,Tuition assistance
12025,3701310637,0,Disability insurance
12026,3701310714,0,Medical insurance
12027,3701310714,0,Vision insurance
12028,3701310714,0,Dental insurance
12029,3701310714,0,401k
12030,3701310714,0,Paid maternity leave
12031,3701310714,0,Paid paternity leave
12032,3701310714,0,Commuter benefits
12033,3701310714,0,Disability insurance
12034,3701310733,1,401k
12035,3701310738,1,401k
12036,3701310911,1,401k
12037,3701310922,1,401k
12038,3701310927,1,401k
12039,3701310927,1,Tuition assistance
12040,3701311182,0,Medical insurance
12041,3701311182,0,Vision insurance
12042,3701311182,0,Dental insurance
12043,3701311196,0,Medical insurance
12044,3701311196,0,Vision insurance
12045,3701311196,0,Dental insurance
12046,3701311196,0,401k
12047,3701311196,0,Disability insurance
12048,3701311199,0,Medical insurance
12049,3701311199,0,Dental insurance
12050,3701311199,0,401k
12051,3701311203,0,Medical insurance
12052,3701311203,0,Vision insurance
12053,3701311203,0,Dental insurance
12054,3701311203,0,401k
12055,3701311203,0,Tuition assistance
12056,3701311203,0,Disability insurance
12057,3701311227,1,401k
12058,3701311247,1,401k
12059,3701311361,1,401k
12060,3701311384,0,Medical insurance
12061,3701311384,0,Vision insurance
12062,3701311384,0,Dental insurance
12063,3701311384,0,401k
12064,3701311384,1,Disability insurance
12065,3701311448,1,401k
12066,3701311448,1,Commuter benefits
12067,3701311449,0,Medical insurance
12068,3701311449,0,Vision insurance
12069,3701311449,0,Dental insurance
12070,3701311449,0,401k
12071,3701311449,0,Paid maternity leave
12072,3701311449,0,Paid paternity leave
12073,3701311449,0,Commuter benefits
12074,3701311449,0,Disability insurance
12075,3701311449,0,Child care support
12076,3701311658,1,401k
12077,3701311689,0,Medical insurance
12078,3701311689,0,Vision insurance
12079,3701311689,0,Dental insurance
12080,3701311689,0,401k
12081,3701311740,1,401k
12082,3701311740,1,Commuter benefits
12083,3701311752,0,Medical insurance
12084,3701311752,0,Vision insurance
12085,3701311752,0,Dental insurance
12086,3701311752,0,401k
12087,3701311752,0,Pension plan
12088,3701311752,0,Commuter benefits
12089,3701311795,1,401k
12090,3701311807,1,401k
12091,3701311903,1,Medical insurance
12092,3701311903,1,Disability insurance
12093,3701311918,0,Medical insurance
12094,3701311918,0,Vision insurance
12095,3701311918,0,Dental insurance
12096,3701311918,0,401k
12097,3701311918,0,Paid maternity leave
12098,3701311918,0,Paid paternity leave
12099,3701311918,0,Student loan assistance
12100,3701311918,0,Tuition assistance
12101,3701311918,0,Disability insurance
12102,3701311933,1,401k
12103,3701311933,1,Disability insurance
12104,3701311937,0,Medical insurance
12105,3701311937,0,Vision insurance
12106,3701311937,0,Dental insurance
12107,3701311937,0,401k
12108,3701311994,1,401k
12109,3701312038,0,Medical insurance
12110,3701312038,0,Vision insurance
12111,3701312038,0,Dental insurance
12112,3701312038,0,401k
12113,3701312038,0,Pension plan
12114,3701312038,0,Commuter benefits
12115,3701312039,0,Medical insurance
12116,3701312039,0,Vision insurance
12117,3701312039,0,Dental insurance
12118,3701312039,0,401k
12119,3701312039,0,Commuter benefits
12120,3701312076,1,401k
12121,3701312085,1,Commuter benefits
12122,3701312100,0,Medical insurance
12123,3701312100,0,Vision insurance
12124,3701312100,0,Dental insurance
12125,3701312100,0,Pension plan
12126,3701312194,0,Medical insurance
12127,3701312194,0,Vision insurance
12128,3701312194,0,Dental insurance
12129,3701312194,0,401k
12130,3701312194,0,Commuter benefits
12131,3701312327,0,401k
12132,3701312327,0,Dental insurance
12133,3701312327,0,Vision insurance
12134,3701312327,0,Medical insurance
12135,3701312456,1,401k
12136,3701312533,0,Medical insurance
12137,3701312533,0,Vision insurance
12138,3701312533,0,Dental insurance
12139,3701312533,0,401k
12140,3701312533,0,Paid maternity leave
12141,3701312533,0,Paid paternity leave
12142,3701312533,0,Disability insurance
12143,3701312535,0,Medical insurance
12144,3701312535,0,Vision insurance
12145,3701312535,0,Dental insurance
12146,3701312535,0,401k
12147,3701312543,1,401k
12148,3701312543,1,Commuter benefits
12149,3701312609,0,Dental insurance
12150,3701312609,0,401k
12151,3701312609,0,Vision insurance
12152,3701312609,0,Medical insurance
12153,3701312609,0,Tuition assistance
12154,3701312609,0,Disability insurance
12155,3701312620,1,401k
12156,3701312624,1,401k
12157,3701312625,0,Medical insurance
12158,3701312625,0,Vision insurance
12159,3701312625,0,Dental insurance
12160,3701312625,0,401k
12161,3701312718,1,401k
12162,3701312718,1,Disability insurance
12163,3701312739,1,401k
12164,3701312739,1,Disability insurance
12165,3701312798,1,401k
12166,3701312799,1,401k
12167,3701312888,0,Medical insurance
12168,3701312888,0,Vision insurance
12169,3701312888,0,Dental insurance
12170,3701312888,0,401k
12171,3701312897,1,401k
12172,3701312920,1,Medical insurance
12173,3701312920,1,Vision insurance
12174,3701312920,1,Disability insurance
12175,3701312920,1,401k
12176,3701312921,1,Medical insurance
12177,3701312921,1,Vision insurance
12178,3701312921,1,Disability insurance
12179,3701312921,1,401k
12180,3701312944,1,401k
12181,3701312944,1,Vision insurance
12182,3701312954,1,401k
12183,3701312954,1,Dental insurance
12184,3701312971,0,Medical insurance
12185,3701312971,0,Vision insurance
12186,3701312971,0,Dental insurance
12187,3701312971,0,401k
12188,3701313006,1,401k
12189,3701313025,0,Medical insurance
12190,3701313025,0,Vision insurance
12191,3701313025,0,Dental insurance
12192,3701313025,0,401k
12193,3701313025,0,Paid paternity leave
12194,3701313025,0,Paid maternity leave
12195,3701313025,0,Commuter benefits
12196,3701313025,0,Disability insurance
12197,3701313263,1,401k
12198,3701313538,1,Medical insurance
12199,3701313538,1,Vision insurance
12200,3701313538,1,401k
12201,3701313538,1,Disability insurance
12202,3701313546,1,401k
12203,3701313588,0,Medical insurance
12204,3701313588,0,Vision insurance
12205,3701313588,0,Dental insurance
12206,3701313588,0,Disability insurance
12207,3701313702,1,401k
12208,3701313702,1,Disability insurance
12209,3701313753,1,401k
12210,3701313753,1,Disability insurance
12211,3701313866,1,Medical insurance
12212,3701313866,1,Vision insurance
12213,3701313866,1,Disability insurance
12214,3701313866,1,401k
12215,3701313867,1,Medical insurance
12216,3701313867,1,Vision insurance
12217,3701313867,1,Disability insurance
12218,3701313867,1,401k
12219,3701313893,1,401k
12220,3701313893,1,Medical insurance
12221,3701313897,1,401k
12222,3701313897,1,Medical insurance
12223,3701313924,1,401k
12224,3701313927,0,Medical insurance
12225,3701313927,0,401k
12226,3701313927,0,Paid maternity leave
12227,3701313931,1,Medical insurance
12228,3701313944,1,401k
12229,3701313944,1,Medical insurance
12230,3701313985,0,Medical insurance
12231,3701313985,0,Vision insurance
12232,3701313985,0,Dental insurance
12233,3701313985,0,401k
12234,3701313985,0,Disability insurance
12235,3701314039,1,401k
12236,3701314060,1,Pension plan
12237,3701314061,0,Medical insurance
12238,3701314061,0,Vision insurance
12239,3701314061,0,Dental insurance
12240,3701314061,0,401k
12241,3701314061,0,Paid maternity leave
12242,3701314061,0,Paid paternity leave
12243,3701314188,0,Medical insurance
12244,3701314188,0,401k
12245,3701314188,0,Vision insurance
12246,3701314188,0,Dental insurance
12247,3701314197,1,Medical insurance
12248,3701314197,1,Dental insurance
12249,3701314197,1,Vision insurance
12250,3701314197,1,401k
12251,3701314209,1,401k
12252,3701314225,1,401k
12253,3701314241,1,401k
12254,3701314241,1,Vision insurance
12255,3701314241,1,Disability insurance
12256,3701314312,1,401k
12257,3694158311,1,Medical insurance
12258,3694158311,1,Dental insurance
12259,3701314330,1,Medical insurance
12260,3701314330,1,401k
12261,3701314332,0,Medical insurance
12262,3701314332,0,Dental insurance
12263,3701314332,0,401k
12264,3701314345,1,401k
12265,3701314349,0,Medical insurance
12266,3701314349,0,Vision insurance
12267,3701314349,0,Dental insurance
12268,3701314394,1,401k
12269,3701314425,1,Medical insurance
12270,3701314442,1,401k
12271,3701314485,0,Medical insurance
12272,3701314485,0,Vision insurance
12273,3701314485,0,Dental insurance
12274,3701314485,0,401k
12275,3701314485,0,Disability insurance
12276,3701314507,1,401k
12277,3701314524,1,401k
12278,3701314531,1,401k
12279,3701314531,1,Commuter benefits
12280,3701314531,1,Disability insurance
12281,3701314546,1,401k
12282,3701314546,1,Commuter benefits
12283,3701314546,1,Disability insurance
12284,3701314666,1,401k
12285,3701314666,1,Disability insurance
12286,3701314684,0,Medical insurance
12287,3701314684,0,Vision insurance
12288,3701314684,0,Dental insurance
12289,3701314684,0,401k
12290,3701314684,0,Pension plan
12291,3701314684,0,Commuter benefits
12292,3701314685,1,401k
12293,3701314685,1,Disability insurance
12294,3701314751,1,Vision insurance
12295,3701314751,1,401k
12296,3701314751,1,Disability insurance
12297,3701314753,1,401k
12298,3701314755,1,401k
12299,3701314769,0,Medical insurance
12300,3701314769,0,Vision insurance
12301,3701314769,0,Dental insurance
12302,3701314839,1,Medical insurance
12303,3701314839,1,401k
12304,3701314861,1,Medical insurance
12305,3701314861,1,Vision insurance
12306,3701314861,1,Disability insurance
12307,3701314861,1,401k
12308,3701314864,1,Medical insurance
12309,3701314864,1,Vision insurance
12310,3701314864,1,Disability insurance
12311,3701314864,1,401k
12312,3701314896,1,Commuter benefits
12313,3701314896,1,Disability insurance
12314,3701314908,1,Vision insurance
12315,3701314908,1,Disability insurance
12316,3701314908,1,401k
12317,3701314908,1,Tuition assistance
12318,3701314908,1,Medical insurance
12319,3701314916,1,Medical insurance
12320,3701314918,1,Medical insurance
12321,3701314968,1,Medical insurance
12322,3701314977,1,401k
12323,3701314977,1,Tuition assistance
12324,3701315028,0,Medical insurance
12325,3701315028,0,Vision insurance
12326,3701315028,0,Dental insurance
12327,3701315028,0,401k
12328,3701315028,0,Paid maternity leave
12329,3701315028,0,Paid paternity leave
12330,3701315128,1,401k
12331,3701315141,1,401k
12332,3701315148,0,Medical insurance
12333,3701315148,0,Vision insurance
12334,3701315148,0,Dental insurance
12335,3701315148,0,401k
12336,3701315148,0,Disability insurance
